Recency,Frequency,Times,Donation
0.0,1.0,0.6159038103722808,1.0
0.4826486911689176,0.48794052377013264,0.14957420772335667,0.0
0.29355838815558705,0.8962659329560203,0.2797997579308557,1.0
0.0,1.0,0.7169935084335318,0.0
0.29355838815558705,0.8962659329560203,0.39886277526885616,1.0
0.0,0.48794052377013264,0.14957420772335667,0.0
0.29355838815558705,1.0,0.6159038103722808,1.0
0.0,1.0,0.8143407567656816,0.0
0.29355838815558705,0.7799746533286028,0.2797997579308557,1.0
0.29355838815558705,0.6465410384341366,0.14957420772335667,1.0
0.29355838815558705,1.0,0.8143407567656816,1.0
0.29355838815558705,0.7799746533286028,0.2797997579308557,1.0
0.29355838815558705,0.48794052377013264,0.14957420772335667,1.0
0.29355838815558705,0.48794052377013264,0.14957420772335667,1.0
0.4826486911689176,1.0,0.6159038103722808,0.0
0.29355838815558705,0.7799746533286028,0.39886277526885616,1.0
0.29355838815558705,0.7799746533286028,0.39886277526885616,1.0
0.6252413061757182,0.8962659329560203,0.39886277526885616,0.0
0.4826486911689176,1.0,0.8143407567656816,0.0
0.4826486911689176,0.7799746533286028,0.2797997579308557,0.0
0.4826486911689176,1.0,0.7169935084335318,1.0
0.4826486911689176,0.6465410384341366,0.14957420772335667,1.0
0.4826486911689176,0.8962659329560203,0.39886277526885616,0.0
0.0,1.0,0.9085300313121089,0.0
0.4826486911689176,1.0,0.6159038103722808,1.0
0.4826486911689176,1.0,0.6159038103722808,1.0
0.4826486911689176,0.8962659329560203,0.6159038103722808,1.0
0.29355838815558705,0.8962659329560203,0.6159038103722808,1.0
0.29355838815558705,1.0,0.8143407567656816,1.0
0.4826486911689176,0.7799746533286028,0.39886277526885616,1.0
0.29355838815558705,1.0,0.9085300313121089,1.0
0.4826486911689176,0.8962659329560203,0.39886277526885616,1.0
0.29355838815558705,1.0,0.9085300313121089,1.0
0.29355838815558705,0.6465410384341366,0.39886277526885616,0.0
0.29355838815558705,0.6465410384341366,0.39886277526885616,1.0
0.29355838815558705,0.6465410384341366,0.39886277526885616,0.0
0.4826486911689176,0.8962659329560203,0.6159038103722808,1.0
0.29355838815558705,0.8962659329560203,0.7169935084335318,0.0
0.29355838815558705,0.2877107138698496,0.0,0.0
0.29355838815558705,0.2877107138698496,0.0,0.0
0.29355838815558705,0.2877107138698496,0.0,0.0
0.29355838815558705,1.0,0.8143407567656816,0.0
0.29355838815558705,1.0,0.8143407567656816,1.0
0.29355838815558705,0.7799746533286028,0.39886277526885616,0.0
0.29355838815558705,1.0,0.9085300313121089,0.0
0.4826486911689176,0.6465410384341366,0.2797997579308557,1.0
0.4826486911689176,0.8962659329560203,0.6159038103722808,1.0
0.29355838815558705,0.8962659329560203,0.6159038103722808,1.0
0.29355838815558705,0.7799746533286028,0.39886277526885616,0.0
0.29355838815558705,0.8962659329560203,0.6159038103722808,0.0
0.29355838815558705,0.8962659329560203,0.7169935084335318,1.0
0.29355838815558705,1.0,0.8143407567656816,0.0
0.4826486911689176,0.6465410384341366,0.39886277526885616,1.0
0.29355838815558705,0.48794052377013264,0.14957420772335667,1.0
0.29355838815558705,0.48794052377013264,0.2797997579308557,1.0
0.0,0.2877107138698496,0.14957420772335667,0.0
0.4826486911689176,0.8962659329560203,0.5102591160104853,0.0
0.0,0.8962659329560203,0.9085300313121089,0.0
0.29355838815558705,0.48794052377013264,0.39886277526885616,0.0
0.29355838815558705,0.48794052377013264,0.39886277526885616,0.0
0.29355838815558705,0.2877107138698496,0.14957420772335667,0.0
0.29355838815558705,0.2877107138698496,0.14957420772335667,1.0
0.29355838815558705,0.2877107138698496,0.14957420772335667,1.0
0.29355838815558705,0.48794052377013264,0.39886277526885616,1.0
0.29355838815558705,0.2877107138698496,0.14957420772335667,0.0
0.29355838815558705,0.2877107138698496,0.14957420772335667,0.0
0.29355838815558705,0.2877107138698496,0.14957420772335667,0.0
0.4826486911689176,0.7799746533286028,0.5102591160104853,1.0
0.29355838815558705,0.48794052377013264,0.39886277526885616,0.0
0.29355838815558705,0.48794052377013264,0.39886277526885616,0.0
0.29355838815558705,0.48794052377013264,0.39886277526885616,0.0
0.29355838815558705,0.7799746533286028,0.6159038103722808,1.0
0.29355838815558705,0.7799746533286028,0.6159038103722808,0.0
0.4826486911689176,0.2877107138698496,0.14957420772335667,0.0
0.4826486911689176,0.2877107138698496,0.14957420772335667,0.0
0.4826486911689176,0.2877107138698496,0.14957420772335667,0.0
0.29355838815558705,0.8962659329560203,0.7169935084335318,1.0
0.4826486911689176,0.2877107138698496,0.14957420772335667,1.0
0.4826486911689176,0.2877107138698496,0.14957420772335667,0.0
0.4826486911689176,0.2877107138698496,0.14957420772335667,0.0
0.4826486911689176,0.2877107138698496,0.14957420772335667,0.0
0.740929807348801,1.0,0.5102591160104853,0.0
0.4826486911689176,0.8962659329560203,0.6159038103722808,0.0
0.4826486911689176,0.8962659329560203,0.7169935084335318,1.0
0.4826486911689176,0.48794052377013264,0.2797997579308557,1.0
0.4826486911689176,0.8962659329560203,0.6159038103722808,1.0
0.4826486911689176,0.8962659329560203,0.7169935084335318,1.0
0.29355838815558705,1.0,1.0,1.0
0.4826486911689176,0.8962659329560203,0.8143407567656816,0.0
0.29355838815558705,0.6465410384341366,0.6159038103722808,0.0
0.29355838815558705,0.6465410384341366,0.6159038103722808,0.0
0.0,0.8962659329560203,0.9085300313121089,0.0
0.29355838815558705,0.6465410384341366,0.6159038103722808,0.0
0.29355838815558705,0.48794052377013264,0.2797997579308557,0.0
0.29355838815558705,1.0,1.0,0.0
0.4826486911689176,0.6465410384341366,0.5102591160104853,1.0
0.4826486911689176,0.8962659329560203,0.8143407567656816,0.0
0.4826486911689176,0.6465410384341366,0.5102591160104853,0.0
0.4826486911689176,0.8962659329560203,0.8143407567656816,1.0
0.29355838815558705,1.0,1.0,0.0
0.29355838815558705,0.8962659329560203,0.8143407567656816,1.0
0.4826486911689176,1.0,0.9085300313121089,0.0
0.0,0.8962659329560203,0.9085300313121089,0.0
0.29355838815558705,1.0,1.0,1.0
0.29355838815558705,0.48794052377013264,0.39886277526885616,1.0
0.4826486911689176,0.6465410384341366,0.6159038103722808,1.0
0.29355838815558705,0.7799746533286028,0.8143407567656816,1.0
0.29355838815558705,0.6465410384341366,0.6159038103722808,1.0
0.29355838815558705,0.48794052377013264,0.6159038103722808,0.0
0.29355838815558705,0.6465410384341366,0.7169935084335318,0.0
0.4826486911689176,0.8962659329560203,0.8143407567656816,1.0
0.29355838815558705,0.48794052377013264,0.6159038103722808,0.0
0.4826486911689176,0.8962659329560203,0.8143407567656816,1.0
0.29355838815558705,0.2877107138698496,0.14957420772335667,1.0
0.4826486911689176,0.6465410384341366,0.6159038103722808,0.0
0.29355838815558705,1.0,1.0,0.0
0.29355838815558705,0.2877107138698496,0.14957420772335667,0.0
0.4826486911689176,0.7799746533286028,0.7169935084335318,0.0
0.29355838815558705,1.0,1.0,0.0
0.29355838815558705,0.48794052377013264,0.39886277526885616,0.0
0.29355838815558705,0.6465410384341366,0.7169935084335318,0.0
0.29355838815558705,1.0,1.0,0.0
0.6252413061757182,0.6465410384341366,0.39886277526885616,0.0
0.29355838815558705,0.2877107138698496,0.14957420772335667,0.0
0.29355838815558705,0.8962659329560203,1.0,0.0
