Recency,Frequency,Times,Donation
-2.4787950757583648,1.754702791196541,0.06445567375281,1.0
-0.6025881221732811,0.19320613355815264,-1.5948597397056732,0.0
-1.2270578952473743,0.9331687991015498,-0.6962066229552315,1.0
-1.7031591213317203,1.649467629534546,0.360557007561155,0.0
-1.2270578952473743,1.2682635024893503,-0.22597149440831388,1.0
-2.4787950757583648,-0.1750108344038287,-1.5948597397056732,0.0
-1.2270578952473743,1.4083206215993211,0.06445567375281,1.0
-1.7031591213317203,1.754702791196541,0.7960792109323316,0.0
-1.2270578952473743,0.7277272649711354,-0.6302211068535362,1.0
-1.2270578952473743,0.4858765717237996,-0.9117499757179282,1.0
-1.2270578952473743,1.85172569263128,0.8292475639083369,1.0
-1.2270578952473743,0.7277272649711354,-0.6302211068535362,1.0
-1.2270578952473743,-0.1750108344038287,-1.5948597397056732,1.0
-1.2270578952473743,-0.1750108344038287,-1.5948597397056732,1.0
-0.6025881221732811,1.5346073220322372,0.06445567375281,0.0
-1.2270578952473743,0.7277272649711354,-0.5666775897783325,1.0
-1.2270578952473743,0.7277272649711354,-0.5666775897783325,1.0
0.2908453731081636,1.2682635024893503,-0.5666775897783325,0.0
-0.6025881221732811,1.85172569263128,0.5512947175256054,0.0
-0.6025881221732811,0.7277272649711354,-0.6962066229552315,0.0
-0.6025881221732811,1.649467629534546,0.32052337730884906,1.0
-0.6025881221732811,0.4858765717237996,-0.9117499757179282,1.0
-0.6025881221732811,1.1113103230238879,-0.27867483359283185,0.0
-1.7031591213317203,1.85172569263128,1.140558098156456,0.0
-0.6025881221732811,1.4083206215993211,0.06445567375281,1.0
-0.6025881221732811,1.4083206215993211,0.06445567375281,1.0
-0.6025881221732811,1.2682635024893503,-0.027943179820442306,1.0
-1.2270578952473743,1.1113103230238879,0.06445567375281,1.0
-1.2270578952473743,1.649467629534546,0.7960792109323316,1.0
-0.6025881221732811,0.7277272649711354,-0.5666775897783325,1.0
-1.2270578952473743,1.85172569263128,1.1109342927251713,1.0
-0.6025881221732811,0.9331687991015498,-0.22597149440831388,1.0
-1.2270578952473743,1.754702791196541,0.9892541250553277,1.0
-1.2270578952473743,0.4858765717237996,-0.5666775897783325,0.0
-1.2270578952473743,0.4858765717237996,-0.5666775897783325,1.0
-1.2270578952473743,0.4858765717237996,-0.5666775897783325,0.0
-0.6025881221732811,1.2682635024893503,0.06445567375281,1.0
-1.2270578952473743,1.2682635024893503,0.39992570983317416,0.0
-1.2270578952473743,-0.6665154332317926,-1.8965272049982917,0.0
-1.2270578952473743,-0.6665154332317926,-1.8965272049982917,0.0
-1.2270578952473743,-0.6665154332317926,-1.8965272049982917,0.0
-1.2270578952473743,1.5346073220322372,0.7624916155456599,0.0
-1.2270578952473743,1.5346073220322372,0.7624916155456599,1.0
-1.2270578952473743,0.7277272649711354,-0.22597149440831388,0.0
-1.2270578952473743,1.649467629534546,0.9579908989372897,0.0
-0.6025881221732811,0.4858765717237996,-0.6962066229552315,1.0
-0.6025881221732811,1.1113103230238879,-0.027943179820442306,1.0
-1.2270578952473743,0.9331687991015498,0.06445567375281,1.0
-0.8788249101080635,0.7277272649711354,-0.27867483359283185,0.0
-1.2270578952473743,0.9331687991015498,0.10921714771552529,0.0
-1.2270578952473743,1.1113103230238879,0.360557007561155,1.0
-1.2270578952473743,1.4083206215993211,0.8620103063120452,0.0
-0.6025881221732811,0.4858765717237996,-0.5666775897783325,1.0
-1.2270578952473743,-0.1750108344038287,-1.0742202835349786,1.0
-1.2270578952473743,0.19320613355815264,-0.6962066229552315,1.0
-2.4787950757583648,-0.6665154332317926,-1.5948597397056732,0.0
-0.6025881221732811,0.9331687991015498,-0.07569475972463983,0.0
-1.7031591213317203,1.2682635024893503,0.9263700088077564,0.0
-1.2270578952473743,0.19320613355815264,-0.5666775897783325,0.0
-1.2270578952473743,0.19320613355815264,-0.5666775897783325,0.0
-1.2270578952473743,-0.6665154332317926,-1.5948597397056732,0.0
-1.2270578952473743,-0.6665154332317926,-1.5948597397056732,1.0
-1.2270578952473743,-0.6665154332317926,-1.5948597397056732,1.0
-1.2270578952473743,0.19320613355815264,-0.5666775897783325,1.0
-1.2270578952473743,-0.6665154332317926,-1.5948597397056732,0.0
-1.2270578952473743,-0.6665154332317926,-1.5948597397056732,0.0
-1.2270578952473743,-0.6665154332317926,-1.5948597397056732,0.0
-0.6025881221732811,0.7277272649711354,-0.17463216740062612,1.0
-1.2270578952473743,0.19320613355815264,-0.5666775897783325,0.0
-1.2270578952473743,0.19320613355815264,-0.5666775897783325,0.0
-1.2270578952473743,0.19320613355815264,-0.5666775897783325,0.0
-1.2270578952473743,0.7277272649711354,0.06445567375281,1.0
-1.2270578952473743,0.7277272649711354,0.06445567375281,0.0
-0.6025881221732811,-0.6665154332317926,-1.5948597397056732,0.0
-0.6025881221732811,-0.6665154332317926,-1.5948597397056732,0.0
-0.6025881221732811,-0.6665154332317926,-1.5948597397056732,0.0
-1.2270578952473743,0.9331687991015498,0.360557007561155,1.0
-0.6025881221732811,-0.6665154332317926,-1.5948597397056732,1.0
-0.6025881221732811,-0.6665154332317926,-1.5948597397056732,0.0
-0.6025881221732811,-0.6665154332317926,-1.5948597397056732,0.0
-0.6025881221732811,-0.6665154332317926,-1.5948597397056732,0.0
0.6434691627085405,1.5346073220322372,-0.17463216740062612,0.0
-0.6025881221732811,0.9331687991015498,0.06445567375281,0.0
-0.6025881221732811,1.2682635024893503,0.4767807017767194,1.0
-0.6025881221732811,0.19320613355815264,-0.6962066229552315,1.0
-0.3728316971490688,0.9331687991015498,-0.027943179820442306,1.0
-0.6025881221732811,1.1113103230238879,0.32052337730884906,1.0
-1.2270578952473743,1.754702791196541,1.6289220376697704,1.0
-0.6025881221732811,1.2682635024893503,0.5512947175256054,0.0
-1.2270578952473743,0.4858765717237996,-0.027943179820442306,0.0
-1.2270578952473743,0.4858765717237996,-0.027943179820442306,0.0
-2.4787950757583648,1.1113103230238879,1.1698807346592648,0.0
-0.8788249101080635,0.4858765717237996,-0.027943179820442306,0.0
-1.2270578952473743,-0.1750108344038287,-0.6962066229552315,0.0
-1.2270578952473743,1.4083206215993211,1.312245095585618,0.0
-0.6025881221732811,0.4858765717237996,-0.17463216740062612,1.0
-0.6025881221732811,1.2682635024893503,0.7624916155456599,0.0
-0.6025881221732811,0.4858765717237996,-0.17463216740062612,0.0
-0.6025881221732811,1.1113103230238879,0.5512947175256054,1.0
-1.2270578952473743,1.649467629534546,1.7761319758495018,0.0
-1.2270578952473743,0.9331687991015498,0.7624916155456599,1.0
-0.6025881221732811,1.5346073220322372,1.2276541847115503,0.0
-1.7031591213317203,0.9331687991015498,1.1109342927251713,0.0
-1.2270578952473743,1.5346073220322372,1.7033592182907993,1.0
-1.2270578952473743,-0.1750108344038287,-0.5666775897783325,1.0
-0.6025881221732811,0.4858765717237996,-0.027943179820442306,1.0
-1.2270578952473743,0.7277272649711354,0.587731156715687,1.0
-1.2270578952473743,0.4858765717237996,0.27979409608190925,1.0
-1.2270578952473743,0.19320613355815264,-0.027943179820442306,0.0
-1.2270578952473743,0.4858765717237996,0.32052337730884906,0.0
-0.6025881221732811,1.1113103230238879,0.7624916155456599,1.0
-1.2270578952473743,0.19320613355815264,-0.027943179820442306,0.0
-0.6025881221732811,1.1113103230238879,0.8292475639083369,1.0
