Recency,Frequency,Times,Donation
-2.064187175657395,1.575466815598215,0.2956428491668066,1.0
-0.33307195514231397,0.21217699656156488,-1.4481957196508337,0.0
-1.3372456377894384,1.0141792914812953,-0.8951124994599424,1.0
-2.064187175657395,1.575466815598215,0.6210315076802982,0.0
-1.3372456377894384,1.219524596231959,-0.4475310336567521,1.0
-2.064187175657395,-0.1656776261772373,-1.4481957196508337,0.0
-1.3372456377894384,1.4053747092195383,0.2956428491668066,1.0
-2.064187175657395,1.575466815598215,0.9252925178508151,0.0
-1.3372456377894384,0.784007787572227,-0.8951124994599424,1.0
-1.3372456377894384,0.5209926618612449,-1.152789106014236,1.0
-1.3372456377894384,1.575466815598215,0.9252925178508151,1.0
-1.3372456377894384,0.784007787572227,-0.8951124994599424,1.0
-1.3372456377894384,-0.1656776261772373,-1.4481957196508337,1.0
-1.3372456377894384,-0.1656776261772373,-1.4481957196508337,1.0
-0.33307195514231397,1.4053747092195383,0.2956428491668066,0.0
-1.3372456377894384,0.784007787572227,-0.6622896174482725,1.0
-1.3372456377894384,0.784007787572227,-0.6622896174482725,1.0
0.06560006447574677,1.219524596231959,-0.6622896174482725,0.0
-0.33307195514231397,1.575466815598215,0.7755083066823981,0.0
-0.33307195514231397,0.784007787572227,-0.8951124994599424,0.0
-0.33307195514231397,1.575466815598215,0.4613039250810985,1.0
-0.33307195514231397,0.5209926618612449,-1.152789106014236,1.0
-0.33307195514231397,1.219524596231959,-0.4475310336567521,0.0
-2.064187175657395,1.575466815598215,1.2125642010072295,0.0
-0.33307195514231397,1.4053747092195383,0.2956428491668066,1.0
-0.33307195514231397,1.4053747092195383,0.2956428491668066,1.0
-0.33307195514231397,1.219524596231959,0.12319762031750536,1.0
-1.3372456377894384,1.219524596231959,0.2956428491668066,1.0
-1.3372456377894384,1.575466815598215,0.9252925178508151,1.0
-0.33307195514231397,0.784007787572227,-0.6622896174482725,1.0
-1.3372456377894384,1.575466815598215,1.0708477403946817,1.0
-0.33307195514231397,1.0141792914812953,-0.4475310336567521,1.0
-1.3372456377894384,1.575466815598215,1.0708477403946817,1.0
-1.3372456377894384,0.5209926618612449,-0.6622896174482725,0.0
-1.3372456377894384,0.5209926618612449,-0.6622896174482725,1.0
-1.3372456377894384,0.5209926618612449,-0.6622896174482725,0.0
-0.33307195514231397,1.219524596231959,0.2956428491668066,1.0
-1.3372456377894384,1.219524596231959,0.6210315076802982,0.0
-1.3372456377894384,-0.6617983349799567,-1.8132341620774444,0.0
-1.3372456377894384,-0.6617983349799567,-1.8132341620774444,0.0
-1.3372456377894384,-0.6617983349799567,-1.8132341620774444,0.0
-1.3372456377894384,1.4053747092195383,0.9252925178508151,0.0
-1.3372456377894384,1.4053747092195383,0.9252925178508151,1.0
-1.3372456377894384,0.784007787572227,-0.4475310336567521,0.0
-1.3372456377894384,1.575466815598215,1.0708477403946817,0.0
-0.33307195514231397,0.5209926618612449,-0.8951124994599424,1.0
-0.33307195514231397,1.219524596231959,0.12319762031750536,1.0
-1.3372456377894384,1.0141792914812953,0.2956428491668066,1.0
-0.7894998782645434,0.784007787572227,-0.4475310336567521,0.0
-1.3372456377894384,1.0141792914812953,0.2956428491668066,0.0
-1.3372456377894384,1.219524596231959,0.6210315076802982,1.0
